"Farm Name","State","City","location","lat","lon"
"Hartshorn's Certified Organic Farm","Vermont","Waitsfield","Vermont, Waitsfield",44.1926386,-72.7798479
"KBMG LLC","Vermont","Waitsfield","Vermont, Waitsfield",44.1926386,-72.7798479
"Alpenglow Farm","Vermont","Warren","Vermont, Warren",44.112005,-72.8559474
"Muddy Boots CSA","Vermont","Warren","Vermont, Warren",44.112005,-72.8559474
"Green Mountain Garlic","Vermont","Waterbury","Vermont, Waterbury",44.3416596,-72.7593137
"Larson Farm and Creamery","Vermont","Wells","Vermont, Wells",43.4172937,-73.2042744
"Hudson Road Maples","Vermont","West Charleston","Vermont, West Charleston",44.899388,-72.061811
"New Day Farm","Vermont","West Rutland","Vermont, West Rutland",43.5930919,-73.0451081
"Will Farm LLC","Vermont","Westford","Vermont, Westford",44.5983349,-72.9977003
"Harlow Farm","Vermont","Westminster","Vermont, Westminster",43.0678307,-72.4587404
"Fast Hitch Farm LLC","Vermont","Whiting","Vermont, Whiting",43.8639503,-73.2003929
"Four Pillars Farm","Vermont","Whiting","Vermont, Whiting",43.8639503,-73.2003929
"Riverhill Farms","Vermont","Williston","Vermont, Williston",44.4496023,-73.1109997
"Windswept Farm","Vermont","Williston","Vermont, Williston",44.4496023,-73.1109997
"Kettle Song Farm","Vermont","Worcester","Vermont, Worcester",44.37331,-72.5496503
"Ashwood Acres","Virginia","Abingdon","Virginia, Abingdon",36.7098335,-81.9773482
"The Beekeeper's Farm LLC","Virginia","Aldie","Virginia, Aldie",38.9756745,-77.6418724
"Valley Green Naturals","Virginia","Amissville","Virginia, Amissville",38.671508,-77.9955519
"Wolf Creek Highlands Farm","Virginia","Appomattox","Virginia, Appomattox",37.3570894,-78.8252911
"Red Dog Farm","Virginia","Ashland","Virginia, Ashland",37.7590318,-77.4799837
"Retreat Farm","Virginia","Aylett","Virginia, Aylett",37.7851462,-77.1056529
"Country Sky Farm","Virginia","Beaverdam","Virginia, Beaverdam",37.9412507,-77.6544326
"delli Carpini Farm","Virginia","Beaverdam","Virginia, Beaverdam",37.9412507,-77.6544326
"Johnson's Orchards & Winery","Virginia","Bedford","Virginia, Bedford",37.3343079,-79.5230877
"Wellville Farm","Virginia","Blackstone","Virginia, Blackstone",37.080428,-77.9972259
"Back Creek Farms LLC","Virginia","Blue Grass","Virginia, Blue Grass",38.497698,-79.5475403
"Epic Gardens","Virginia","Bon Air","Virginia, Bon Air",37.5248695,-77.5577653
"Locust Grove Farm","Virginia","Boyce","Virginia, Boyce",39.0931617,-78.0594426
"Fawn Crossing Farms","Virginia","Bridgewater","Virginia, Bridgewater",38.3820706,-78.976696
"Turkey Ridge Farm","Virginia","Brightwood","Virginia, Brightwood",38.4210124,-78.191751
"Night Sky Farm","Virginia","Brookneal","Virginia, Brookneal",37.0501416,-78.9441801
"Heritage Springs","Virginia","Catharpin","Virginia, Catharpin",38.8542087,-77.5719657
"Sunny Point Farm","Virginia","Charlottesville","Virginia, Charlottesville",38.0293059,-78.4766781
"Timbercreek Farm","Virginia","Charlottesville","Virginia, Charlottesville",38.0293059,-78.4766781
"New Folk Commerce","Virginia","Check","Virginia, Check",37.037727,-80.2333642
"Peaceful Heart Farm","Virginia","Claudville","Virginia, Claudville",36.589581,-80.418393
"GP Herefords","Virginia","Clear Brook","Virginia, Clear Brook",39.2564912,-78.0961109
"Patchwork Farm","Virginia","Copper Hill","Virginia, Copper Hill",37.0818022,-80.1342066
"Ridgewind Farm","Virginia","Copper Hill","Virginia, Copper Hill",37.0818022,-80.1342066
"Horse Mountain Farm","Virginia","Covington","Virginia, Covington",NA,NA
"Highland View Farm","Virginia","Crockett","Virginia, Crockett",36.8862308,-81.1920399
"Dunrovin Farm","Virginia","Crozet","Virginia, Crozet",38.0695815,-78.700575
"Goldman Farm","Virginia","Cullen","Virginia, Cullen",NA,NA
"Cobbler View Farm","Virginia","Delaplane","Virginia, Delaplane",38.9145894,-77.921857
"Laughing Stock Farm","Virginia","Draper","Virginia, Draper",37.0008615,-80.7420302
"Willowland Farm","Virginia","Dundas","Virginia, Dundas",36.9148705,-78.0216678
"Endless Farms LLC","Virginia","Elberon","Virginia, Elberon",37.074921,-76.8840996
"Landon Farm LLC","Virginia","Etlan","Virginia, Etlan",38.5254025,-78.2625022
"Rider's Backfield Farm Beef","Virginia","Etlan","Virginia, Etlan",38.5254025,-78.2625022
"Winfield Farm","Virginia","Fairfax","Virginia, Fairfax",38.8462236,-77.3063733
"Golden Valley Farms","Virginia","Farmville","Virginia, Farmville",37.3020965,-78.3919401
"Lazy Pigg Farm","Virginia","Ferrum","Virginia, Ferrum",36.9229159,-80.0133712
"Bean Hollow Grassfed","Virginia","Flint Hill","Virginia, Flint Hill",38.7625404,-78.1002333
"Fields Edge Farm","Virginia","Floyd","Virginia, Floyd",NA,NA
"Floyd Eco Village Farm","Virginia","Floyd","Virginia, Floyd",NA,NA
"Hessathome","Virginia","Floyd","Virginia, Floyd",NA,NA
"Rivenwood Gardens","Virginia","Floyd","Virginia, Floyd",NA,NA
"Great Day Gardens","Virginia","Forest","Virginia, Forest",37.4315734,-78.6568942
"C.A.&J. Farm","Virginia","Foster","Virginia, Foster",NA,NA
"Little Owl Natural Farm","Virginia","Free Union","Virginia, Free Union",38.1548563,-78.5644593
"Double H Farm","Virginia","Galax","Virginia, Galax",36.6612387,-80.9239671
"Meadow Creek Dairy","Virginia","Galax","Virginia, Galax",36.6612387,-80.9239671
"ABC Beef","Virginia","Gladstone","Virginia, Gladstone",37.5454939,-78.8477957
"Vanguard Ranch Ltd.","Virginia","Gordonsville","Virginia, Gordonsville",38.1373577,-78.187781
"Broad Creek Farm","Virginia","Greenville","Virginia, Greenville",38.0034669,-79.1558632
"Spring House Farm","Virginia","Hamilton","Virginia, Hamilton",NA,NA
"Big Way Farm","Virginia","Hardy","Virginia, Hardy",NA,NA
"Cross Keys Farm","Virginia","Harrisonburg","Virginia, Harrisonburg",38.4495688,-78.8689155
"The Purple WOLF Vineyard","Virginia","Harrisonburg","Virginia, Harrisonburg",38.4495688,-78.8689155
"White Oak Lavender","Virginia","Harrisonburg","Virginia, Harrisonburg",38.4495688,-78.8689155
"Hill Top Farm","Virginia","Hillsboro","Virginia, Hillsboro",39.1984887,-77.7228421
"Homestead 1870 Farm","Virginia","Hillsboro","Virginia, Hillsboro",39.1984887,-77.7228421
"Silver Maples Farm","Virginia","Hillsville","Virginia, Hillsville",36.7626282,-80.7347947
"Solid Rock Ranch","Virginia","King William","Virginia, King William",NA,NA
"3E Land and Livestock LLC","Virginia","Lebanon","Virginia, Lebanon",36.900942,-82.0801309
"Black Sheep Farm","Virginia","Leesburg","Virginia, Leesburg",39.1154523,-77.5645323
"Sprouting Roots Farm","Virginia","Leesburg","Virginia, Leesburg",39.1154523,-77.5645323
"Fruit Hill Herefords","Virginia","Lexington","Virginia, Lexington",37.7840208,-79.4428157
"Owl Moon Farm","Virginia","Lexington","Virginia, Lexington",37.7840208,-79.4428157
"Paradox Farm","Virginia","Lexington","Virginia, Lexington",37.7840208,-79.4428157
"Polish Rose Farm","Virginia","Lignum","Virginia, Lignum",38.4157316,-77.8275184
"Green Springs Flower Farm","Virginia","Louisa","Virginia, Louisa",38.0251394,-78.0041649
"Davlin","Virginia","Lovettsville","Virginia, Lovettsville",39.2747949,-77.6385513
"Earth Wind and Fleece","Virginia","Lovettsville","Virginia, Lovettsville",39.2747949,-77.6385513
"Davis Creek Farm","Virginia","Lovingston","Virginia, Lovingston",37.7598066,-78.8707458
"Bare Garden Farms","Virginia","Lynchburg","Virginia, Lynchburg",37.4137536,-79.1422464
"Hereford Springs Cattle Co","Virginia","Marion","Virginia, Marion",36.8348383,-81.5148368
"Cider Mill Farm","Virginia","Markham","Virginia, Markham",38.9040003,-78.0019408
"Eastfields Farms","Virginia","Mathews","Virginia, Mathews",37.437006,-76.3206618
"North Mountain Vineyard","Virginia","Maurertown","Virginia, Maurertown",38.9296951,-78.463796
"So Bee It! Apiary","Virginia","Maurertown","Virginia, Maurertown",38.9296951,-78.463796
"Mosby’s Waterloo","Virginia","Mc Kenney","Virginia, Mc Kenney",36.9868155,-77.7230492
"Bent Fox Farm","Virginia","Meadows of Dan","Virginia, Meadows of Dan",36.7377315,-80.3952034
"TNT Farm N Greenhouse","Virginia","Meadowview","Virginia, Meadowview",36.7603486,-81.8628484
"Wittle Wattle Pig Farm","Virginia","Meadowview","Virginia, Meadowview",36.7603486,-81.8628484
"Whispering Springs Farms","Virginia","Montpelier","Virginia, Montpelier",37.8212538,-77.6844344
"Goose Creek Gardens","Virginia","Montvale","Virginia, Montvale",37.3845773,-79.7314786
"Wingstem Farm","Virginia","Montvale","Virginia, Montvale",37.3845773,-79.7314786
"Lucky Moon Farm","Virginia","Nelson County","Virginia, Nelson County",37.7478599,-78.8835548
"Woodall Blueberries","Virginia","New Castle","Virginia, New Castle",37.5001287,-80.1108815
"Henry Family Farm","Virginia","New Market","Virginia, New Market",38.647896,-78.6714064
"Burnside Farm","Virginia","Nokesville","Virginia, Nokesville",38.698729,-77.5797119
"Evergreen Acres","Virginia","Nokesville","Virginia, Nokesville",38.698729,-77.5797119
"Little Goat Farm at the Lake","Virginia","Nokesville","Virginia, Nokesville",38.698729,-77.5797119
"Sebandon Hill Farm","Virginia","Pamplin","Virginia, Pamplin",37.2637421,-78.6810015
"Chicory Hill Farm","Virginia","Powhatan","Virginia, Powhatan",37.5415273,-77.9188239
"Blue Valley Farm","Virginia","Purcellville","Virginia, Purcellville",39.1367303,-77.7144559
"Lydia's Fields at Wheatland LLC","Virginia","Purcellville","Virginia, Purcellville",39.1367303,-77.7144559
"Fields of Athenry Farm","Virginia","Purcellville","Virginia, Purcellville",39.1367303,-77.7144559
"Marlbrook Farm","Virginia","Purcellville","Virginia, Purcellville",39.1367303,-77.7144559
"Bou’s Zoo","Virginia","Quicksburg","Virginia, Quicksburg",38.6931722,-78.6789064
"Superfood Farms","Virginia","Remington","Virginia, Remington",38.5337354,-77.8083266
"Lakota Cedar Creek Ranch","Virginia","Remington","Virginia, Remington",38.5337354,-77.8083266
"Elioenai Farm","Virginia","Reva","Virginia, Reva",38.4940143,-78.1333331
"EssentialRVA Microgreens","Virginia","Richmond","Virginia, Richmond",37.5407246,-77.4360481
"Nolley Wood Farm","Virginia","Riner","Virginia, Riner",37.0665181,-80.4406068
"Halo Sheep","Virginia","Rockbridge Baths","Virginia, Rockbridge Baths",37.9276505,-79.4130534
"Campbell Ranch Myotonics","Virginia","Rustburg","Virginia, Rustburg",37.2768113,-79.1008543
"Firever Pines","Virginia","Ruther Glen","Virginia, Ruther Glen",37.9287494,-77.4558151
"Free Bird Farm","Virginia","Scottsville","Virginia, Scottsville",37.798754,-78.4955648
"Longbottom Farm","Virginia","Scottsville","Virginia, Scottsville",37.798754,-78.4955648
"Painted Horse Ranch & Cattle Co.","Virginia","Scottsville","Virginia, Scottsville",37.798754,-78.4955648
"Waddle Om Farm","Virginia","Scottsville","Virginia, Scottsville",37.798754,-78.4955648
"Silverleaf Farm Productions","Virginia","Shipman","Virginia, Shipman",37.7237531,-78.839187
"Belle Meade Farm","Virginia","Sperryville","Virginia, Sperryville",38.6570525,-78.2261389
"Po River Apiary","Virginia","Spotsylvania","Virginia, Spotsylvania",38.1979096,-77.5877652
"Abiding Hills Farm","Virginia","Spring Grove","Virginia, Spring Grove",37.1657049,-76.9732977
"River's Bend Ranch","Virginia","Stanley","Virginia, Stanley",38.5754001,-78.5025089
"Permaculture Gardens","Virginia","Sterling","Virginia, Sterling",39.0066993,-77.4291298
"Full Quiver Farm","Virginia","Suffolk","Virginia, Suffolk",36.7282054,-76.5835621
"Southern Gates Homestead","Virginia","Suffolk","Virginia, Suffolk",36.7282054,-76.5835621
"Polyface Farm","Virginia","Swoope","Virginia, Swoope",38.1581851,-79.2064223
"Bright Meadows Farm","Virginia","The Plains","Virginia, The Plains",38.8620578,-77.7738827
"Ratliff Blueberry Farm","Virginia","Timberville","Virginia, Timberville",38.6390069,-78.7739112
"Wake Forest Farm","Virginia","Topping","Virginia, Topping",37.5881938,-76.4743934
"Oak Creek Farm of Virginia","Virginia","Unionville","Virginia, Unionville",38.2598551,-77.9683307
"Sapphire Farms","Virginia","Vernon Hill","Virginia, Vernon Hill",36.7565256,-79.1027935
"Fireside Farm","Virginia","Warm Springs","Virginia, Warm Springs",38.0460901,-79.7905863
"Abundant Acres Farm","Virginia","Warrenton","Virginia, Warrenton",38.7134516,-77.7952712
"LA Farms","Virginia","Warrenton","Virginia, Warrenton",38.7134516,-77.7952712
"Gaia Rising Farm","Washington","Anacortes","Washington, Anacortes",48.5126045,-122.6126718
"Moontime Mushroom Co.","Washington","Anderson Island","Washington, Anderson Island",47.1610573,-122.7087533
"Lady of the Land","Washington","Arlington","Washington, Arlington",48.1987118,-122.1251418
"Frey Family Farm","Washington","Ashford","Washington, Ashford",46.7588407,-122.0314729
"Tani Creek Farm","Washington","Bainbridge Island","Washington, Bainbridge Island",47.6248791,-122.5210008
"Lavender Lane Ranch","Washington","Battle Ground","Washington, Battle Ground",45.7808725,-122.5373651
"Free Range Flowers","Washington","Bellingham","Washington, Bellingham",48.7519112,-122.4786854
"Living Earth Herbs","Washington","Bellingham","Washington, Bellingham",48.7519112,-122.4786854
"Uprising Seeds","Washington","Bellingham","Washington, Bellingham",48.7519112,-122.4786854
"Crow Haven Farm","Washington","Bothell","Washington, Bothell",47.760111,-122.2054452
"Bow Hill Blueberries","Washington","Bow","Washington, Bow",48.5603051,-122.3980367
"Shadow Mountain Katahdins","Washington","Buckley","Washington, Buckley",47.1631573,-122.0267787
"Take Root Farm","Washington","Buckley","Washington, Buckley",47.1631573,-122.0267787
"The Honest Bison","Washington","Camas","Washington, Camas",45.5856983,-122.4026689
"GateWay Farms","Washington","Centerville","Washington, Centerville",45.7531787,-120.9047882
"Klickitat Bison Company","Washington","Centerville","Washington, Centerville",45.7531787,-120.9047882
"Vale Creek Farm","Washington","Chehalis","Washington, Chehalis",46.6652443,-122.9698002
"Jerzy Boyz Farm","Washington","Chelan","Washington, Chelan",47.8408323,-120.0168079
"River’s Edge Ranch LLC","Washington","Chewelah","Washington, Chewelah",48.276287,-117.7155208
"Peoh Point Ranch","Washington","Cle Elum","Washington, Cle Elum",47.1953976,-120.939249
"Bellini Family Farm","Washington","Colville","Washington, Colville",48.5449971,-117.9009544
"Berrypatch Farm","Washington","Coupeville","Washington, Coupeville",48.2198208,-122.6862804
"Five Elements Harvest","Washington","Custer","Washington, Custer",48.9173339,-122.6379502
"Scabland Farm","Washington","Davenport","Washington, Davenport",41.5449578,-90.5960921
"Maxwell Sheep","Washington","Dayton","Washington, Dayton",46.3237525,-117.9724367
"Faeryn Meadow","Washington","Deer Park","Washington, Deer Park",47.9543375,-117.476891
"Misty Mountain Manor","Washington","Eatonville","Washington, Eatonville",46.8673263,-122.266502
"Green Bow Farm","Washington","Ellensburg","Washington, Ellensburg",46.9965144,-120.5478474
"Windy N Ranch","Washington","Ellensburg","Washington, Ellensburg",46.9965144,-120.5478474
"Bee Organic Farm & Apiary","Washington","Elma","Washington, Elma",47.0034291,-123.4087692
"Bush Creek Farm","Washington","Elma","Washington, Elma",47.0034291,-123.4087692
"Tumbelle Farm","Washington","Ephrata","Washington, Ephrata",47.3176385,-119.5536491
"Alpacas of Strawberry Fields","Washington","Everett","Washington, Everett",47.9789848,-122.2020794
"Broomstick Farm","Washington","Everson","Washington, Everson",48.9201171,-122.3426588
"Nature's Last Stand","Washington","Fall City","Washington, Fall City",47.5673237,-121.8887269
"Deep Harvest Farm","Washington","Freeland","Washington, Freeland",48.009537,-122.525983
"Aurora Farms","Washington","Friday Harbor","Washington, Friday Harbor",48.5342662,-123.0171242
"Jennings Sheep","Washington","Friday Harbor","Washington, Friday Harbor",48.5342662,-123.0171242
"Snowberry Farm","Washington","Friday Harbor","Washington, Friday Harbor",48.5342662,-123.0171242
"Diamond Plus Ranch","Washington","Fruitland","Washington, Fruitland",48.0709969,-118.1988742
"Hoodsport Winery","Washington","Hoodsport","Washington, Hoodsport",47.4063647,-123.1405804
"Persephone Farm","Washington","Indianola","Washington, Indianola",47.7475427,-122.5257368
"Soos Creek Farm","Washington","Kent","Washington, Kent",47.3830671,-122.234771
"Whidbey Island Vineyards and Winery","Washington","Langley","Washington, Langley",48.0400945,-122.406257
"Hirschel Heritage Farm","Washington","Latah","Washington, Latah",47.2815642,-117.155461
"River District Farm","Washington","Liberty Lake","Washington, Liberty Lake",47.6743428,-117.1124241
"Lopez Island Vineyards","Washington","Lopez Island","Washington, Lopez Island",48.5242704,-122.9131636
"Glimmercroft","Washington","Lynnwood","Washington, Lynnwood",47.8209301,-122.3151313
"Garden Gate Lavender Farms","Washington","Medical Lake","Washington, Medical Lake",47.5728748,-117.6826803
"Abundant Family Pastures","Washington","Mica","Washington, Mica",47.5560072,-117.2121454
"Mountain Maus' Remedies LLC","Washington","Mineral","Washington, Mineral",46.7168179,-122.181595
"St. John Creamery","Washington","Monroe","Washington, Monroe",40.1455092,-89.3579271
"PolkaDot Farm & Floral","Washington","Montesano","Washington, Montesano",46.9794895,-123.6008405
"Ovis Aries Farm","Washington","Mossyrock","Washington, Mossyrock",46.5295517,-122.4851112
"The Crows Farm","Washington","Mount Vernon","Washington, Mount Vernon",NA,NA
"Long Lake Kune Farm","Washington","Nine Mile Falls","Washington, Nine Mile Falls",47.7795103,-117.5515184
"Silva Family Farm","Washington","Oak Harbor","Washington, Oak Harbor",48.2882947,-122.6484205
"Swallow Lane Farm","Washington","Olalla","Washington, Olalla",47.4291201,-122.5462666
"Amadeus Farm Management LLC","Washington","Olympia","Washington, Olympia",47.0378741,-122.9006951
"Oh Goodness Homestead","Washington","Olympia","Washington, Olympia",47.0378741,-122.9006951
"Urban Futures Farm","Washington","Olympia","Washington, Olympia",47.0378741,-122.9006951
"Daryl Germann Farms","Washington","Onalaska","Washington, Onalaska",46.5756602,-122.7194262
"Clean Food Farm","Washington","Orting","Washington, Orting",47.0978795,-122.2042824
"Basin Farmworks","Washington","Othello","Washington, Othello",46.8259742,-119.1752913
"Khayyat Sheep","Washington","Pasco","Washington, Pasco",46.2305049,-119.0922316
"Sawdust Hill Alpaca Farm","Washington","Poulsbo","Washington, Poulsbo",47.735928,-122.6465372
"Stottlemyer Sheep","Washington","Poulsbo","Washington, Poulsbo",47.735928,-122.6465372
"Savory Shrooms","Washington","Puyallup","Washington, Puyallup",47.1853785,-122.2928974
"Cadillac Ranch","Washington","Rainier","Washington, Rainier",46.8523075,-121.7603229
"The Root Connection","Washington","Redmond","Washington, Redmond",47.6739881,-122.121512
"Union Hill Grassfed Beef","Washington","Redmond","Washington, Redmond",47.6739881,-122.121512
"The Goat Farm – Goat Patrol","Washington","Republic","Washington, Republic",48.6482183,-118.7378067
"Twin Springs Farm","Washington","Rice","Washington, Rice",48.4288285,-118.1708517
"PearlJack Farm","Washington","Richland","Washington, Richland",46.28042,-119.2751996
"Bone Dry Ridge Farm","Washington","Rochester","Washington, Rochester",43.1528385,-77.6160627
"Helsing Junction Farm","Washington","Rochester","Washington, Rochester",43.1528385,-77.6160627
